,State,Locale,Load Level,File Dir
2221,LA,Baton Rouge-Ryan AP,LOW,residential_load_data/LOW/USA_LA_Baton.Rouge-Ryan.AP.722317_TMY3_LOW.csv
2222,LA,Fort Polk,LOW,residential_load_data/LOW/USA_LA_Fort.Polk.722390_TMY3_LOW.csv
2223,LA,Houma-Terrebonne AP,LOW,residential_load_data/LOW/USA_LA_Houma-Terrebonne.AP.722406_TMY3_LOW.csv
2224,LA,Lafayette RgnlAP,LOW,residential_load_data/LOW/USA_LA_Lafayette.RgnlAP.722405_TMY3_LOW.csv
2225,LA,Lake Charles AP,LOW,residential_load_data/LOW/USA_LA_Lake.Charles.AP.722404_TMY3_LOW.csv
2226,LA,Lake Charles Rgnl AP,LOW,residential_load_data/LOW/USA_LA_Lake.Charles.Rgnl.AP.722400_TMY3_LOW.csv
2227,LA,Monroe Rgnl AP,LOW,residential_load_data/LOW/USA_LA_Monroe.Rgnl.AP.722486_TMY3_LOW.csv
2228,LA,New Iberia,LOW,residential_load_data/LOW/USA_LA_New.Iberia.722314_TMY3_LOW.csv
2229,LA,New Orleans-Alvin Callender Field,LOW,residential_load_data/LOW/USA_LA_New.Orleans-Alvin.Callender.Field.722316_TMY3_LOW.csv
2230,LA,New Orleans-Lakefront AP,LOW,residential_load_data/LOW/USA_LA_New.Orleans-Lakefront.AP.722315_TMY3_LOW.csv
2231,LA,New Orleans Intl AP,LOW,residential_load_data/LOW/USA_LA_New.Orleans.Intl.AP.722310_TMY3_LOW.csv
2232,LA,Patterson Mem AP,LOW,residential_load_data/LOW/USA_LA_Patterson.Mem.AP.722329_TMY3_LOW.csv
2233,LA,Shreveport Downtown,LOW,residential_load_data/LOW/USA_LA_Shreveport.Downtown.722484_TMY3_LOW.csv
2234,LA,Shreveport Rgnl AP,LOW,residential_load_data/LOW/USA_LA_Shreveport.Rgnl.AP.722480_TMY3_LOW.csv
2235,MA,Barnstable-Boardman Poland AP,LOW,residential_load_data/LOW/USA_MA_Barnstable-Boardman.Poland.AP.725067_TMY3_LOW.csv
2236,MA,Beverly Muni AP,LOW,residential_load_data/LOW/USA_MA_Beverly.Muni.AP.725088_TMY3_LOW.csv
2237,MA,Boston-Logan Intl AP,LOW,residential_load_data/LOW/USA_MA_Boston-Logan.Intl.AP.725090_TMY3_LOW.csv
2238,MA,Chicopee Falls-Westover AFB,LOW,residential_load_data/LOW/USA_MA_Chicopee.Falls-Westover.AFB.744910_TMY3_LOW.csv
2239,MA,Lawrence Muni AP,LOW,residential_load_data/LOW/USA_MA_Lawrence.Muni.AP.744904_TMY3_LOW.csv
2240,MA,Marthas Vineyard AP,LOW,residential_load_data/LOW/USA_MA_Marthas.Vineyard.AP.725066_TMY3_LOW.csv
2241,MA,Nantucket Mem AP,LOW,residential_load_data/LOW/USA_MA_Nantucket.Mem.AP.725063_TMY3_LOW.csv
2242,MA,New Bedford Rgnl AP,LOW,residential_load_data/LOW/USA_MA_New.Bedford.Rgnl.AP.725065_TMY3_LOW.csv
2243,MA,North Adams AP,LOW,residential_load_data/LOW/USA_MA_North.Adams.AP.725075_TMY3_LOW.csv
2244,MA,Norwood Mem AP,LOW,residential_load_data/LOW/USA_MA_Norwood.Mem.AP.725098_TMY3_LOW.csv
2245,MA,Otis ANGB,LOW,residential_load_data/LOW/USA_MA_Otis.ANGB.725060_TMY3_LOW.csv
2246,MA,Plymouth Muni AP,LOW,residential_load_data/LOW/USA_MA_Plymouth.Muni.AP.725064_TMY3_LOW.csv
2247,MA,Provincetown AWOS,LOW,residential_load_data/LOW/USA_MA_Provincetown.AWOS.725073_TMY3_LOW.csv
2248,MA,Westfield-Barnes Muni AP,LOW,residential_load_data/LOW/USA_MA_Westfield-Barnes.Muni.AP.744915_TMY3_LOW.csv
2249,MA,Worcester Rgnl AP,LOW,residential_load_data/LOW/USA_MA_Worcester.Rgnl.AP.725095_TMY3_LOW.csv
2250,MD,Andrews AFB,LOW,residential_load_data/LOW/USA_MD_Andrews.AFB.745940_TMY3_LOW.csv
2251,MD,Baltimore-Washington Intl AP,LOW,residential_load_data/LOW/USA_MD_Baltimore-Washington.Intl.AP.724060_TMY3_LOW.csv
2252,MD,Hagerstown-Washington County Rgnl AP,LOW,residential_load_data/LOW/USA_MD_Hagerstown-Washington.County.Rgnl.AP.724066_TMY3_LOW.csv
2253,MD,Patuxent River NAS,LOW,residential_load_data/LOW/USA_MD_Patuxent.River.NAS.724040_TMY3_LOW.csv
2254,MD,Salisbury-Wicomico County Rgnl AP,LOW,residential_load_data/LOW/USA_MD_Salisbury-Wicomico.County.Rgnl.AP.724045_TMY3_LOW.csv
2255,ME,Auburn-Lewiston Muni AP,LOW,residential_load_data/LOW/USA_ME_Auburn-Lewiston.Muni.AP.726184_TMY3_LOW.csv
2256,ME,Augusta AP,LOW,residential_load_data/LOW/USA_ME_Augusta.AP.726185_TMY3_LOW.csv
2257,ME,Bangor Intl AP,LOW,residential_load_data/LOW/USA_ME_Bangor.Intl.AP.726088_TMY3_LOW.csv
2258,ME,Bar Harbor AWOS,LOW,residential_load_data/LOW/USA_ME_Bar.Harbor.AWOS.726077_TMY3_LOW.csv
2259,ME,Brunswick NAS,LOW,residential_load_data/LOW/USA_ME_Brunswick.NAS.743920_TMY3_LOW.csv
2260,ME,Caribou Muni AP,LOW,residential_load_data/LOW/USA_ME_Caribou.Muni.AP.727120_TMY3_LOW.csv
2261,ME,Edmundston-Northern Aroostook Rgnl AP,LOW,residential_load_data/LOW/USA_ME_Edmundston-Northern.Aroostook.Rgnl.AP.726083_TMY3_LOW.csv
2262,ME,Houlton Intl AP,LOW,residential_load_data/LOW/USA_ME_Houlton.Intl.AP.727033_TMY3_LOW.csv
2263,ME,Millinocket Muni AP,LOW,residential_load_data/LOW/USA_ME_Millinocket.Muni.AP.726196_TMY3_LOW.csv
2264,ME,Portland Intl Jetport,LOW,residential_load_data/LOW/USA_ME_Portland.Intl.Jetport.726060_TMY3_LOW.csv
2265,ME,Presque Isle Muni AP,LOW,residential_load_data/LOW/USA_ME_Presque.Isle.Muni.AP.727130_TMY3_LOW.csv
2266,ME,Rockland-Knox AWOS,LOW,residential_load_data/LOW/USA_ME_Rockland-Knox.AWOS.726079_TMY3_LOW.csv
2267,ME,Sanford Muni AWOS,LOW,residential_load_data/LOW/USA_ME_Sanford.Muni.AWOS.726064_TMY3_LOW.csv
2268,ME,Waterville AWOS,LOW,residential_load_data/LOW/USA_ME_Waterville.AWOS.726073_TMY3_LOW.csv
2269,ME,Wiscasset AP,LOW,residential_load_data/LOW/USA_ME_Wiscasset.AP.727135_TMY3_LOW.csv
2270,MI,Alpena County Rgnl AP,LOW,residential_load_data/LOW/USA_MI_Alpena.County.Rgnl.AP.726390_TMY3_LOW.csv
2271,MI,Ann Arbor Muni AP,LOW,residential_load_data/LOW/USA_MI_Ann.Arbor.Muni.AP.725374_TMY3_LOW.csv
2272,MI,Battle Creek-Kellogg AP,LOW,residential_load_data/LOW/USA_MI_Battle.Creek-Kellogg.AP.725396_TMY3_LOW.csv
2273,MI,Benton Harbor-Ross Field-Twin Cities AP,LOW,residential_load_data/LOW/USA_MI_Benton.Harbor-Ross.Field-Twin.Cities.AP.726355_TMY3_LOW.csv
2274,MI,Cadillac-Wexford County AP,LOW,residential_load_data/LOW/USA_MI_Cadillac-Wexford.County.AP.726384_TMY3_LOW.csv
2275,MI,Chippewa County Intl AP,LOW,residential_load_data/LOW/USA_MI_Chippewa.County.Intl.AP.727344_TMY3_LOW.csv
2276,MI,Detroit-City AP,LOW,residential_load_data/LOW/USA_MI_Detroit-City.AP.725375_TMY3_LOW.csv
2277,MI,Detroit-Willow Run AP,LOW,residential_load_data/LOW/USA_MI_Detroit-Willow.Run.AP.725376_TMY3_LOW.csv
2278,MI,Detroit Metro AP,LOW,residential_load_data/LOW/USA_MI_Detroit.Metro.AP.725370_TMY3_LOW.csv
2279,MI,Escanaba AWOS,LOW,residential_load_data/LOW/USA_MI_Escanaba.AWOS.726480_TMY3_LOW.csv
2280,MI,Flint-Bishop Intl AP,LOW,residential_load_data/LOW/USA_MI_Flint-Bishop.Intl.AP.726370_TMY3_LOW.csv
2281,MI,Grand Rapids-Kent County Intl AP,LOW,residential_load_data/LOW/USA_MI_Grand.Rapids-Kent.County.Intl.AP.726350_TMY3_LOW.csv
2282,MI,Hancock-Houghton County AP,LOW,residential_load_data/LOW/USA_MI_Hancock-Houghton.County.AP.727440_TMY3_LOW.csv
2283,MI,Houghton-Lake Roscommon County AP,LOW,residential_load_data/LOW/USA_MI_Houghton-Lake.Roscommon.County.AP.726380_TMY3_LOW.csv
2284,MI,Howell-Livingston County AP,LOW,residential_load_data/LOW/USA_MI_Howell-Livingston.County.AP.725378_TMY3_LOW.csv
2285,MI,Iron Mountain-Ford Field,LOW,residential_load_data/LOW/USA_MI_Iron.Mountain-Ford.Field.727437_TMY3_LOW.csv
2286,MI,Ironwood AWOS,LOW,residential_load_data/LOW/USA_MI_Ironwood.AWOS.727445_TMY3_LOW.csv
2287,MI,Jackson-Reynolds Field,LOW,residential_load_data/LOW/USA_MI_Jackson-Reynolds.Field.725395_TMY3_LOW.csv
2288,MI,Kalamazoo-Battle Creek Intl AP,LOW,residential_load_data/LOW/USA_MI_Kalamazoo-Battle.Creek.Intl.AP.726357_TMY3_LOW.csv
2289,MI,Lansing-Capital City AP,LOW,residential_load_data/LOW/USA_MI_Lansing-Capital.City.AP.725390_TMY3_LOW.csv
2290,MI,Manistee AWOS,LOW,residential_load_data/LOW/USA_MI_Manistee.AWOS.726385_TMY3_LOW.csv
2291,MI,Menominee AWOS,LOW,residential_load_data/LOW/USA_MI_Menominee.AWOS.726487_TMY3_LOW.csv
2292,MI,Mount Clemens-Selfridge ANGB,LOW,residential_load_data/LOW/USA_MI_Mount.Clemens-Selfridge.ANGB.725377_TMY3_LOW.csv
2293,MI,Muskegon County AP,LOW,residential_load_data/LOW/USA_MI_Muskegon.County.AP.726360_TMY3_LOW.csv
2294,MI,Oakland County Intl AP,LOW,residential_load_data/LOW/USA_MI_Oakland.County.Intl.AP.726375_TMY3_LOW.csv
2295,MI,Oscoda-Wurtsmith AFB,LOW,residential_load_data/LOW/USA_MI_Oscoda-Wurtsmith.AFB.726395_TMY3_LOW.csv
2296,MI,Pellston-Emmet County AP,LOW,residential_load_data/LOW/USA_MI_Pellston-Emmet.County.AP.727347_TMY3_LOW.csv
2297,MI,Rhinelander-Oneida County AP,LOW,residential_load_data/LOW/USA_MI_Rhinelander-Oneida.County.AP.727415_TMY3_LOW.csv
2298,MI,Saginaw-Tri City Intl AP,LOW,residential_load_data/LOW/USA_MI_Saginaw-Tri.City.Intl.AP.726379_TMY3_LOW.csv
2299,MI,Sault Ste Marie-Sanderson Field,LOW,residential_load_data/LOW/USA_MI_Sault.Ste.Marie-Sanderson.Field.727340_TMY3_LOW.csv
2300,MI,St Clair County Intl AP,LOW,residential_load_data/LOW/USA_MI_St.Clair.County.Intl.AP.725384_TMY3_LOW.csv
2301,MI,Traverse City-Cherry Capital AP,LOW,residential_load_data/LOW/USA_MI_Traverse.City-Cherry.Capital.AP.726387_TMY3_LOW.csv
2302,MN,Aitkin AWOS,LOW,residential_load_data/LOW/USA_MN_Aitkin.AWOS.727504_TMY3_LOW.csv
2303,MN,Albert Lea AWOS,LOW,residential_load_data/LOW/USA_MN_Albert.Lea.AWOS.726589_TMY3_LOW.csv
2304,MN,Alexandria Muni AP,LOW,residential_load_data/LOW/USA_MN_Alexandria.Muni.AP.726557_TMY3_LOW.csv
2305,MN,Austin Muni AP,LOW,residential_load_data/LOW/USA_MN_Austin.Muni.AP.727566_TMY3_LOW.csv
2306,MN,Baudette Intl AP,LOW,residential_load_data/LOW/USA_MN_Baudette.Intl.AP.727476_TMY3_LOW.csv
2307,MN,Bemidji Muni AP,LOW,residential_load_data/LOW/USA_MN_Bemidji.Muni.AP.727550_TMY3_LOW.csv
2308,MN,Benson Muni AP,LOW,residential_load_data/LOW/USA_MN_Benson.Muni.AP.727507_TMY3_LOW.csv
2309,MN,Brainerd-Crow Wing County AP,LOW,residential_load_data/LOW/USA_MN_Brainerd-Crow.Wing.County.AP.726555_TMY3_LOW.csv
2310,MN,Cambridge Muni AP,LOW,residential_load_data/LOW/USA_MN_Cambridge.Muni.AP.727503_TMY3_LOW.csv
2311,MN,Cloquet AWOS,LOW,residential_load_data/LOW/USA_MN_Cloquet.AWOS.726558_TMY3_LOW.csv
2312,MN,Crane Lake AWOS,LOW,residential_load_data/LOW/USA_MN_Crane.Lake.AWOS.727473_TMY3_LOW.csv
2313,MN,Crookston Muni Field,LOW,residential_load_data/LOW/USA_MN_Crookston.Muni.Field.727452_TMY3_LOW.csv
2314,MN,Detroit Lakes AWOS,LOW,residential_load_data/LOW/USA_MN_Detroit.Lakes.AWOS.727457_TMY3_LOW.csv
2315,MN,Duluth Intl AP,LOW,residential_load_data/LOW/USA_MN_Duluth.Intl.AP.727450_TMY3_LOW.csv
2316,MN,Edin Prairie-Flying Cloud AP,LOW,residential_load_data/LOW/USA_MN_Edin.Prairie-Flying.Cloud.AP.726579_TMY3_LOW.csv
2317,MN,Ely Muni AP,LOW,residential_load_data/LOW/USA_MN_Ely.Muni.AP.727459_TMY3_LOW.csv
2318,MN,Eveleth Muni AWOS,LOW,residential_load_data/LOW/USA_MN_Eveleth.Muni.AWOS.727474_TMY3_LOW.csv
2319,MN,Fairmont Muni AWOS,LOW,residential_load_data/LOW/USA_MN_Fairmont.Muni.AWOS.726586_TMY3_LOW.csv
2320,MN,Faribault Muni AWOS,LOW,residential_load_data/LOW/USA_MN_Faribault.Muni.AWOS.726563_TMY3_LOW.csv
2321,MN,Fergus Falls AWOS,LOW,residential_load_data/LOW/USA_MN_Fergus.Falls.AWOS.726560_TMY3_LOW.csv
2322,MN,Fosston AWOS,LOW,residential_load_data/LOW/USA_MN_Fosston.AWOS.727505_TMY3_LOW.csv
2323,MN,Glenwood AWOS,LOW,residential_load_data/LOW/USA_MN_Glenwood.AWOS.726547_TMY3_LOW.csv
2324,MN,Grand Rapids AWOS,LOW,residential_load_data/LOW/USA_MN_Grand.Rapids.AWOS.727458_TMY3_LOW.csv
2325,MN,Hallock,LOW,residential_load_data/LOW/USA_MN_Hallock.727478_TMY3_LOW.csv
2326,MN,Hibbing-Chisholm Hibbing AP,LOW,residential_load_data/LOW/USA_MN_Hibbing-Chisholm.Hibbing.AP.727455_TMY3_LOW.csv
2327,MN,Hutchinson AWOS,LOW,residential_load_data/LOW/USA_MN_Hutchinson.AWOS.726569_TMY3_LOW.csv
2328,MN,International Falls Intl AP,LOW,residential_load_data/LOW/USA_MN_International.Falls.Intl.AP.727470_TMY3_LOW.csv
2329,MN,Litchfield Muni AP,LOW,residential_load_data/LOW/USA_MN_Litchfield.Muni.AP.726583_TMY3_LOW.csv
2330,MN,Little Falls AWOS,LOW,residential_load_data/LOW/USA_MN_Little.Falls.AWOS.726578_TMY3_LOW.csv
2331,MN,Mankato AWOS,LOW,residential_load_data/LOW/USA_MN_Mankato.AWOS.726585_TMY3_LOW.csv
2332,MN,Marshall Muni-Ryan Field AWOS,LOW,residential_load_data/LOW/USA_MN_Marshall.Muni-Ryan.Field.AWOS.726559_TMY3_LOW.csv
2333,MN,Minneapolis-Crystal AP,LOW,residential_load_data/LOW/USA_MN_Minneapolis-Crystal.AP.726575_TMY3_LOW.csv
2334,MN,Minneapolis-St Paul Intl AP,LOW,residential_load_data/LOW/USA_MN_Minneapolis-St.Paul.Intl.AP.726580_TMY3_LOW.csv
2335,MN,Mora Muni AWOS,LOW,residential_load_data/LOW/USA_MN_Mora.Muni.AWOS.727475_TMY3_LOW.csv
2336,MN,Morris Muni AWOS,LOW,residential_load_data/LOW/USA_MN_Morris.Muni.AWOS.726565_TMY3_LOW.csv
2337,MN,New Ulm Muni AWOS,LOW,residential_load_data/LOW/USA_MN_New.Ulm.Muni.AWOS.726567_TMY3_LOW.csv
2338,MN,Orr Rgnl AP,LOW,residential_load_data/LOW/USA_MN_Orr.Rgnl.AP.726544_TMY3_LOW.csv
2339,MN,Owatonna AWOS,LOW,residential_load_data/LOW/USA_MN_Owatonna.AWOS.726568_TMY3_LOW.csv
2340,MN,Park Rapids Muni AP,LOW,residential_load_data/LOW/USA_MN_Park.Rapids.Muni.AP.727453_TMY3_LOW.csv
2341,MN,Pipestone AWOS,LOW,residential_load_data/LOW/USA_MN_Pipestone.AWOS.726566_TMY3_LOW.csv
2342,MN,Red Wing Muni AP,LOW,residential_load_data/LOW/USA_MN_Red.Wing.Muni.AP.726564_TMY3_LOW.csv
2343,MN,Redwood Falls Muni AP,LOW,residential_load_data/LOW/USA_MN_Redwood.Falls.Muni.AP.726556_TMY3_LOW.csv
2344,MN,Rochester Intl AP,LOW,residential_load_data/LOW/USA_MN_Rochester.Intl.AP.726440_TMY3_LOW.csv
2345,MN,Roseau Muni AWOS,LOW,residential_load_data/LOW/USA_MN_Roseau.Muni.AWOS.727477_TMY3_LOW.csv
2346,MN,Silver Bay Muni AP,LOW,residential_load_data/LOW/USA_MN_Silver.Bay.Muni.AP.727556_TMY3_LOW.csv
2347,MN,South St Paul Muni AP,LOW,residential_load_data/LOW/USA_MN_South.St.Paul.Muni.AP.726603_TMY3_LOW.csv
2348,MN,St Cloud Muni AP,LOW,residential_load_data/LOW/USA_MN_St.Cloud.Muni.AP.726550_TMY3_LOW.csv
2349,MN,St Paul-Downtown AP,LOW,residential_load_data/LOW/USA_MN_St.Paul-Downtown.AP.726584_TMY3_LOW.csv
2350,MN,Thief River AWOS,LOW,residential_load_data/LOW/USA_MN_Thief.River.AWOS.727555_TMY3_LOW.csv
2351,MN,Two Harbors Muni AP,LOW,residential_load_data/LOW/USA_MN_Two.Harbors.Muni.AP.727444_TMY3_LOW.csv
2352,MN,Wheaton AWOS,LOW,residential_load_data/LOW/USA_MN_Wheaton.AWOS.727533_TMY3_LOW.csv
2353,MN,Willmar Muni AP,LOW,residential_load_data/LOW/USA_MN_Willmar.Muni.AP.726576_TMY3_LOW.csv
2354,MN,Winona Muni AWOS,LOW,residential_load_data/LOW/USA_MN_Winona.Muni.AWOS.726588_TMY3_LOW.csv
2355,MN,Worthington AWOS,LOW,residential_load_data/LOW/USA_MN_Worthington.AWOS.726587_TMY3_LOW.csv
2356,MO,Cape Girardeau Muni AP,LOW,residential_load_data/LOW/USA_MO_Cape.Girardeau.Muni.AP.723489_TMY3_LOW.csv
2357,MO,Columbia Rgnl AP,LOW,residential_load_data/LOW/USA_MO_Columbia.Rgnl.AP.724450_TMY3_LOW.csv
2358,MO,Farmington Rgnl AP,LOW,residential_load_data/LOW/USA_MO_Farmington.Rgnl.AP.724454_TMY3_LOW.csv
2359,MO,Fort Leonard Wood-Forney AAF,LOW,residential_load_data/LOW/USA_MO_Fort.Leonard.Wood-Forney.AAF.724457_TMY3_LOW.csv
2360,MO,Jefferson City Mem AP,LOW,residential_load_data/LOW/USA_MO_Jefferson.City.Mem.AP.724458_TMY3_LOW.csv
2361,MO,Joplin Muni AP,LOW,residential_load_data/LOW/USA_MO_Joplin.Muni.AP.723495_TMY3_LOW.csv
2362,MO,Kaiser-Lee Fine Mem AWOS,LOW,residential_load_data/LOW/USA_MO_Kaiser-Lee.Fine.Mem.AWOS.724459_TMY3_LOW.csv
2363,MO,Kansas City Downtown AP,LOW,residential_load_data/LOW/USA_MO_Kansas.City.Downtown.AP.724463_TMY3_LOW.csv
2364,MO,Kansas City Intl AP,LOW,residential_load_data/LOW/USA_MO_Kansas.City.Intl.AP.724460_TMY3_LOW.csv
2365,MO,Kirksville Muni AP,LOW,residential_load_data/LOW/USA_MO_Kirksville.Muni.AP.724455_TMY3_LOW.csv
2366,MO,Poplar Bluff AWOS,LOW,residential_load_data/LOW/USA_MO_Poplar.Bluff.AWOS.723300_TMY3_LOW.csv
2367,MO,Rolla National AP,LOW,residential_load_data/LOW/USA_MO_Rolla.National.AP.724456_TMY3_LOW.csv
2368,MO,Springfield Rgnl AP,LOW,residential_load_data/LOW/USA_MO_Springfield.Rgnl.AP.724400_TMY3_LOW.csv
2369,MO,St Joseph-Rosecrans Mem AP,LOW,residential_load_data/LOW/USA_MO_St.Joseph-Rosecrans.Mem.AP.724490_TMY3_LOW.csv
2370,MO,St Louis-Lambert Intl AP,LOW,residential_load_data/LOW/USA_MO_St.Louis-Lambert.Intl.AP.724340_TMY3_LOW.csv
2371,MO,St Louis-Spirit of St Louis AP,LOW,residential_load_data/LOW/USA_MO_St.Louis-Spirit.of.St.Louis.AP.724345_TMY3_LOW.csv
2372,MO,Whiteman AFB,LOW,residential_load_data/LOW/USA_MO_Whiteman.AFB.724467_TMY3_LOW.csv
2373,MS,Biloxi-Keesler AFB,LOW,residential_load_data/LOW/USA_MS_Biloxi-Keesler.AFB.747686_TMY3_LOW.csv
2374,MS,Columbus AFB,LOW,residential_load_data/LOW/USA_MS_Columbus.AFB.723306_TMY3_LOW.csv
2375,MS,Golden Triangle Rgnl AWOS,LOW,residential_load_data/LOW/USA_MS_Golden.Triangle.Rgnl.AWOS.723307_TMY3_LOW.csv
2376,MS,Greenville Muni AP,LOW,residential_load_data/LOW/USA_MS_Greenville.Muni.AP.722356_TMY3_LOW.csv
2377,MS,Greenwood-Leflore AP,LOW,residential_load_data/LOW/USA_MS_Greenwood-Leflore.AP.722359_TMY3_LOW.csv
2378,MS,Gulfport-Biloxi Intl AP,LOW,residential_load_data/LOW/USA_MS_Gulfport-Biloxi.Intl.AP.747685_TMY3_LOW.csv
2379,MS,Hattiesburg-Laurel AP,LOW,residential_load_data/LOW/USA_MS_Hattiesburg-Laurel.AP.722348_TMY3_LOW.csv
2380,MS,Jackson Intl AP,LOW,residential_load_data/LOW/USA_MS_Jackson.Intl.AP.722350_TMY3_LOW.csv
2381,MS,McComb-Pike Co AP,LOW,residential_load_data/LOW/USA_MS_McComb-Pike.Co.AP.722358_TMY3_LOW.csv
2382,MS,Meridian-Key Field,LOW,residential_load_data/LOW/USA_MS_Meridian-Key.Field.722340_TMY3_LOW.csv
2383,MS,Meridian NAS,LOW,residential_load_data/LOW/USA_MS_Meridian.NAS.722345_TMY3_LOW.csv
2384,MS,Natchez-Hardy Anders Field,LOW,residential_load_data/LOW/USA_MS_Natchez-Hardy.Anders.Field.722357_TMY3_LOW.csv
2385,MS,Tupelo Muni-C D Lemons AP,LOW,residential_load_data/LOW/USA_MS_Tupelo.Muni-C.D.Lemons.AP.723320_TMY3_LOW.csv
2386,MT,Billings-Logan Intl AP,LOW,residential_load_data/LOW/USA_MT_Billings-Logan.Intl.AP.726770_TMY3_LOW.csv
2387,MT,Bozeman-Gallatin Field,LOW,residential_load_data/LOW/USA_MT_Bozeman-Gallatin.Field.726797_TMY3_LOW.csv
2388,MT,Butte-Bert Mooney AP,LOW,residential_load_data/LOW/USA_MT_Butte-Bert.Mooney.AP.726785_TMY3_LOW.csv
2389,MT,Cut Bank Muni AP,LOW,residential_load_data/LOW/USA_MT_Cut.Bank.Muni.AP.727796_TMY3_LOW.csv
2390,MT,Glasgow Intl AP,LOW,residential_load_data/LOW/USA_MT_Glasgow.Intl.AP.727680_TMY3_LOW.csv
2391,MT,Glendive AWOS,LOW,residential_load_data/LOW/USA_MT_Glendive.AWOS.726676_TMY3_LOW.csv
2392,MT,Great Falls Intl AP,LOW,residential_load_data/LOW/USA_MT_Great.Falls.Intl.AP.727750_TMY3_LOW.csv
2393,MT,Havre City-County AP,LOW,residential_load_data/LOW/USA_MT_Havre.City-County.AP.727770_TMY3_LOW.csv
2394,MT,Helena Rgnl AP,LOW,residential_load_data/LOW/USA_MT_Helena.Rgnl.AP.727720_TMY3_LOW.csv
2395,MT,Kalispell-Glacier Park Intl AP,LOW,residential_load_data/LOW/USA_MT_Kalispell-Glacier.Park.Intl.AP.727790_TMY3_LOW.csv
2396,MT,Lewistown Muni AP,LOW,residential_load_data/LOW/USA_MT_Lewistown.Muni.AP.726776_TMY3_LOW.csv
2397,MT,Livingston-Mission Field,LOW,residential_load_data/LOW/USA_MT_Livingston-Mission.Field.726798_TMY3_LOW.csv
2398,MT,Miles City Muni AP,LOW,residential_load_data/LOW/USA_MT_Miles.City.Muni.AP.742300_TMY3_LOW.csv
2399,MT,Missoula Intl AP,LOW,residential_load_data/LOW/USA_MT_Missoula.Intl.AP.727730_TMY3_LOW.csv
2400,MT,Sidney-Richland Muni AP,LOW,residential_load_data/LOW/USA_MT_Sidney-Richland.Muni.AP.727687_TMY3_LOW.csv
2401,MT,Wolf Point Intl AP,LOW,residential_load_data/LOW/USA_MT_Wolf.Point.Intl.AP.727686_TMY3_LOW.csv
2402,NC,Asheville Rgnl AP,LOW,residential_load_data/LOW/USA_NC_Asheville.Rgnl.AP.723150_TMY3_LOW.csv
2403,NC,Cape Hatteras,LOW,residential_load_data/LOW/USA_NC_Cape.Hatteras.723040_TMY3_LOW.csv
2404,NC,Charlotte-Douglas Intl AP,LOW,residential_load_data/LOW/USA_NC_Charlotte-Douglas.Intl.AP.723140_TMY3_LOW.csv
2405,NC,Cherry Point MCAS,LOW,residential_load_data/LOW/USA_NC_Cherry.Point.MCAS.723090_TMY3_LOW.csv
2406,NC,Elizabeth City CGAS,LOW,residential_load_data/LOW/USA_NC_Elizabeth.City.CGAS.746943_TMY3_LOW.csv
2407,NC,Fayetteville-Pope AFB,LOW,residential_load_data/LOW/USA_NC_Fayetteville-Pope.AFB.723030_TMY3_LOW.csv
2408,NC,Fayetteville Muni AP,LOW,residential_load_data/LOW/USA_NC_Fayetteville.Muni.AP.723035_TMY3_LOW.csv
2409,NC,Fort Bragg-Simmons AAF,LOW,residential_load_data/LOW/USA_NC_Fort.Bragg-Simmons.AAF.746930_TMY3_LOW.csv
2410,NC,Goldsboro-Seymour Johnson AFB,LOW,residential_load_data/LOW/USA_NC_Goldsboro-Seymour.Johnson.AFB.723066_TMY3_LOW.csv
2411,NC,Greensboro-Piedmont Triad Intl AP,LOW,residential_load_data/LOW/USA_NC_Greensboro-Piedmont.Triad.Intl.AP.723170_TMY3_LOW.csv
2412,NC,Hickory Rgnl AP,LOW,residential_load_data/LOW/USA_NC_Hickory.Rgnl.AP.723145_TMY3_LOW.csv
2413,NC,Jacksonville AWOS,LOW,residential_load_data/LOW/USA_NC_Jacksonville.AWOS.723069_TMY3_LOW.csv
2414,NC,Kinston Stallings AFB,LOW,residential_load_data/LOW/USA_NC_Kinston.Stallings.AFB.723067_TMY3_LOW.csv
2415,NC,Manteo-Dare County Rgnl AP,LOW,residential_load_data/LOW/USA_NC_Manteo-Dare.County.Rgnl.AP.723046_TMY3_LOW.csv
2416,NC,New Bern-Craven County Rgnl AP,LOW,residential_load_data/LOW/USA_NC_New.Bern-Craven.County.Rgnl.AP.723095_TMY3_LOW.csv
2417,NC,Pitt Greenville AP,LOW,residential_load_data/LOW/USA_NC_Pitt.Greenville.AP.723065_TMY3_LOW.csv
2418,NC,Raleigh-Durham Intl AP,LOW,residential_load_data/LOW/USA_NC_Raleigh-Durham.Intl.AP.723060_TMY3_LOW.csv
2419,NC,Rocky Mount-Wilson AP,LOW,residential_load_data/LOW/USA_NC_Rocky.Mount-Wilson.AP.723068_TMY3_LOW.csv
2420,NC,Southern Pines-Moore County AP,LOW,residential_load_data/LOW/USA_NC_Southern.Pines-Moore.County.AP.723143_TMY3_LOW.csv
2421,NC,Wilmington Intl AP,LOW,residential_load_data/LOW/USA_NC_Wilmington.Intl.AP.723013_TMY3_LOW.csv
2422,NC,Winston Salem-Smith Reynolds AP,LOW,residential_load_data/LOW/USA_NC_Winston.Salem-Smith.Reynolds.AP.723193_TMY3_LOW.csv
